participant_id;word;response;trial_order;response_order;rt;age;gender;other_languages
909160;pesce;fishen;6;response1;23451,90000000010;21;female;none
862212;pesce;stronwski;7;response3;53678,30000019070;21;female;english, french
460911;pesce;girnr;9;response3;35476,79999999700;23;male;english
82936;pesce;fushen;6;response1;43950,39999961850;21;female;english, french, spanish
602920;pesce;oprolocs;11;response3;73558,50000000000;21;male;english, spanish
683415;pesce;tugze;5;response2;61729,80000019070;19;female;english
189658;pesce;fush;6;response2;42197,00000000000;20;female;english, french
550028;pesce;pescden;9;response3;113165,00000000000;23;NA;english, spanish
449638;pesce;poich;3;response1;31812,70000000000;20;female;english, french
498767;pesce;pex;4;response2;24732,99999999990;21;female;english
849437;pesce;gesteken;7;response1;91195,79999995230;19;female;english, french
498767;pesce;pezz;4;response3;24732,99999999990;21;female;english
849437;pesce;roschegen;7;response2;91195,79999995230;19;female;english, french
968251;pesce;astrwen;3;response3;32342,00000000000;20;female;english, french, spanish
449638;pesce;paiz;3;response3;31812,70000000000;20;female;english, french
573518;pesce;xennelkan;4;response2;24462,39999997620;20;female;english
952932;pesce;foisken;2;response3;146303,30000000101;20;female;english, spanish
460911;pesce;crusk;9;response1;35476,79999999700;23;male;english
430167;pesce;mikh;8;response2;174566,00000000000;19;female;english, french, spanish
166415;pesce;fischen;11;response2;24819,89999999990;19;female;albanian, english, french
803184;pesce;fisch;4;response3;19590,69999980930;20;NA;english, spanish
823319;pesce;skugell;7;response2;248246,90000000599;19;female;english
952932;pesce;frount;2;response2;146303,30000000101;20;female;english, spanish
573518;pesce;zinchi;4;response3;24462,39999997620;20;female;english
952932;pesce;fisk;2;response1;146303,30000000101;20;female;english, spanish
678079;pesce;fleshe;1;response3;26062,89999999850;19;female;english
467222;pesce;truben;9;response2;145580,00000000000;19;female;english, spanish
476861;pesce;dainaber;9;response2;53528,00000000000;20;female;english
430167;pesce;grint;8;response3;174566,00000000000;19;female;english, french, spanish
449638;pesce;peck;3;response2;31812,70000000000;20;female;english, french
460911;pesce;fisca;9;response2;35476,79999999700;23;male;english
427482;pesce;fisc;6;response3;29349,59999999400;19;female;bergamasque, english, french
467222;pesce;wreschel;9;response3;145580,00000000000;19;female;english, spanish
189658;pesce;pushefut;6;response3;42197,00000000000;20;female;english, french
823319;pesce;roskel;7;response1;248246,90000000599;19;female;english
946492;pesce;sinke;11;response3;31903,00000000000;19;female;english
475244;pesce;peskan;10;response3;52261,00000000000;20;female;english
475244;pesce;kreshen;10;response2;52261,00000000000;20;female;english
750782;pesce;ascer;2;response1;46677,80000001190;20;female;english, french
322150;pesce;sagteng;10;response3;103917,00000000000;20;female;english
750782;pesce;austen;2;response3;46677,80000001190;20;female;english, french
862212;pesce;gastrewuen;7;response1;53678,30000019070;21;female;english, french
946492;pesce;fuwen;11;response2;31903,00000000000;19;female;english
750782;pesce;ascrez;2;response2;46677,80000001190;20;female;english, french
550028;pesce;firsten;9;response2;113165,00000000000;23;NA;english, spanish
476861;pesce;nutekman;9;response3;53528,00000000000;20;female;english
498518;scienza;kuntzen;0;response1;32587,19999998810;20;female;english
260250;scienza;scinzet;5;response1;16263,20000004770;25;male;english, french
792870;scienza;utret;4;response3;29257,20000000020;19;female;english
69205;scienza;sviskibishis;7;response1;63220,40000009540;19;female;english, spanish
97012;scienza;kattof;5;response3;20007,00000000000;23;female;english, spanish
69205;scienza;datbelersk;7;response3;63220,40000009540;19;female;english, spanish
760400;scienza;skence;8;response1;31572,00000000000;19;female;english
594987;scienza;sinka;3;response3;156574,80000019100;19;female;english
95325;scienza;sciekeghenz;10;response2;139966,20000000001;21;female;english
847378;scienza;shweisse;1;response1;44591,59999999960;21;female;english
887276;scienza;kruciens;7;response3;80311,50000000000;20;female;english
509857;scienza;schenz;7;response1;43684,29999998210;27;female;english
241058;scienza;nunsaoen;7;response3;74470,00000000000;20;female;english, spanish
671665;scienza;skown;2;response3;54624,69999992850;19;female;english
865548;scienza;schenien;8;response2;133696,50000000000;22;female;spanish
634231;scienza;slanter;10;response3;27730,50000000000;19;female;english
138008;scienza;scentenz;1;response1;96794,69999980929;19;female;english, spanish
498518;scienza;alpfen;0;response2;32587,19999998810;20;female;english
865548;scienza;kienen;8;response1;133696,50000000000;22;female;spanish
660329;scienza;biont;3;response3;46493,00000000000;20;female;english
652860;scienza;sciencestudien;5;response2;43309,30000000450;33;female;none
509857;scienza;teffen;7;response3;43684,29999998210;27;female;english
486709;scienza;xater;11;response2;31142,00000000000;20;female;english, spanish
678940;scienza;grumstag;1;response3;63996,79999998210;19;female;english
676441;scienza;trancia;11;response3;51335,50000000000;22;male;english, french, spanish
792870;scienza;gerst;4;response1;29257,20000000020;19;female;english
645773;scienza;skchenz;7;response1;68352,29999999701;19;female;english, french, spanish
74958;scienza;science;9;response1;30023,59999990460;46;male;english, french
57543;scienza;scienten;4;response1;77362,60000000009;21;female;english, french, spanish
789134;scienza;wetenschap;0;response3;181857,59999990501;20;female;english
540074;scienza;vuntzten;0;response3;36007,00000000000;19;female;english, russian, spanish
241058;scienza;hunsapen;7;response1;74470,00000000000;20;female;english, spanish
540074;scienza;fechten;0;response1;36007,00000000000;19;female;english, russian, spanish
339400;scienza;senhenzon;8;response2;27505,50000000000;19;female;english
594987;scienza;szene;3;response2;156574,80000019100;19;female;english
486709;scienza;zasert;11;response3;31142,00000000000;20;female;english, spanish
339400;scienza;peruffen;8;response3;27505,50000000000;19;female;english
178669;scienza;slaure;9;response3;30641,89999997620;24;male;english
671665;scienza;shwaenz;2;response2;54624,69999992850;19;female;english
660329;scienza;scudien;3;response2;46493,00000000000;20;female;english
908705;scienza;weischat;1;response1;109665,00000000000;41;male;english
594987;scienza;sihenz;3;response1;156574,80000019100;19;female;english
887276;scienza;shence;7;response2;80311,50000000000;20;female;english
697648;scienza;wristein;11;response3;58500,69999998810;18;female;english, french, greek, latin
509857;scienza;swurtc;7;response2;43684,29999998210;27;female;english
95325;scienza;kufferscinezen;10;response3;139966,20000000001;21;female;english
660329;scienza;scetnaz;3;response1;46493,00000000000;20;female;english
339400;scienza;coschtez;8;response1;27505,50000000000;19;female;english
453362;scienza;cluck;10;response3;55351,60000014310;19;female;english
95325;scienza;schieffen;10;response1;139966,20000000001;21;female;english
138008;scienza;skeffez;1;response3;96794,69999980929;19;female;english, spanish
97012;scienza;vortefen;5;response1;20007,00000000000;23;female;english, spanish
74958;scienza;sainze;9;response2;30023,59999990460;46;male;english, french
697648;scienza;wissenstein;11;response1;58500,69999998810;18;female;english, french, greek, latin
272170;scienza;shiruxen;6;response1;126599,00000000000;20;female;english, spanish
333688;scienza;ferf;6;response2;27654,59999847410;20;female;english, spanish
908705;scienza;miswalf;1;response3;109665,00000000000;41;male;english
178669;scienza;skinze;9;response2;30641,89999997620;24;male;english
272170;scienza;liksarann;6;response3;126599,00000000000;20;female;english, spanish
97012;scienza;tufan;5;response2;20007,00000000000;23;female;english, spanish
540074;scienza;harz;0;response2;36007,00000000000;19;female;english, russian, spanish
634231;scienza;sisfen;10;response1;27730,50000000000;19;female;english
178669;scienza;sliemmen;9;response1;30641,89999997620;24;male;english
333688;scienza;estrach;6;response1;27654,59999847410;20;female;english, spanish
634231;scienza;shannok;10;response2;27730,50000000000;19;female;english
865548;scienza;schientifisch;8;response3;133696,50000000000;22;female;spanish
74958;scienza;knower;9;response3;30023,59999990460;46;male;english, french
905870;scienza;krefer;7;response3;48122,39999999850;19;female;english
678940;scienza;scrempotzi;1;response2;63996,79999998210;19;female;english
671665;scienza;shens;2;response1;54624,69999992850;19;female;english
160288;scienza;schin;4;response3;33221,70000000110;21;female;english
160288;scienza;schonen;4;response2;33221,70000000110;21;female;english
160288;scienza;sciencenh;4;response1;33221,70000000110;21;female;english
293400;scienza;fliebahn;6;response3;86910,79999995230;21;female;english, french
453362;scienza;shuferuss;10;response1;55351,60000014310;19;female;english
671050;scienza;stianzen;3;response3;33646,69999998810;19;male;none
453362;scienza;kitweir;10;response2;55351,60000014310;19;female;english
138008;scienza;swetten;1;response2;96794,69999980929;19;female;english, spanish
933294;scienza;porthuneren;7;response1;33476,59999990460;20;male;english, french
697648;scienza;whiffsten;11;response2;58500,69999998810;18;female;english, french, greek, latin
235784;scienza;zainz;9;response1;57157,39999999940;19;female;english, french
149475;scienza;masnien;9;response3;66060,80000001191;19;female;english, french
272170;scienza;ziukrax;6;response2;126599,00000000000;20;female;english, spanish
678940;scienza;perzercz;1;response1;63996,79999998210;19;female;english
789134;scienza;naturkund;0;response2;181857,59999990501;20;female;english
789134;scienza;wissens;0;response1;181857,59999990501;20;female;english
652860;scienza;science;5;response3;43309,30000000450;33;female;none
945365;scienza;scrittokter;6;response1;23042,20000028610;19;female;none
906037;scienza;doitchermuf;4;response3;31972,59999999960;20;male;english
671050;scienza;scianzen;3;response2;33646,69999998810;19;male;none
933294;scienza;porthen;7;response3;33476,59999990460;20;male;english, french
874117;scienza;skienze;3;response1;48540,50000000000;19;male;english, french, spanish
748501;scienza;stenger;6;response2;38971,69999998810;19;male;english, russian
264771;scienza;senk;4;response2;18276,90000000600;19;female;english
976930;scienza;zertaten;7;response2;56874,20000004770;19;female;english
260250;scienza;sdutiel;5;response2;16263,20000004770;25;male;english, french
734905;scienza;drieder;3;response3;52042,30000001190;25;female;english
69205;scienza;rischoler;7;response2;63220,40000009540;19;female;english, spanish
676441;scienza;ecrentia;11;response2;51335,50000000000;22;male;english, french, spanish
906037;scienza;llerdendoff;4;response2;31972,59999999960;20;male;english
149475;scienza;zetinsen;9;response1;66060,80000001191;19;female;english, french
874117;scienza;plaske;3;response3;48540,50000000000;19;male;english, french, spanish
645773;scienza;kienzh;7;response3;68352,29999999701;19;female;english, french, spanish
756343;scienza;skienze;8;response1;99717,89999999991;20;female;english
945365;scienza;filloler;6;response3;23042,20000028610;19;female;none
414592;scienza;eintrof;1;response3;145518,50000000000;45;female;english
74172;scienza;scienken;6;response1;35292,00000000000;19;female;none
333688;scienza;draigh;6;response3;27654,59999847410;20;female;english, spanish
887276;scienza;wiscie;7;response1;80311,50000000000;20;female;english
756343;scienza;biosken;8;response3;99717,89999999991;20;female;english
734905;scienza;luftiern;3;response2;52042,30000001190;25;female;english
906037;scienza;schenter;4;response1;31972,59999999960;20;male;english
994381;scienza;metenchaft;7;response2;71846,10000002380;25;male;english
235784;scienza;kanze;9;response2;57157,39999999940;19;female;english, french
792870;scienza;merk;4;response2;29257,20000000020;19;female;english
874117;scienza;kreven;3;response2;48540,50000000000;19;male;english, french, spanish
847378;scienza;nucrisse;1;response2;44591,59999999960;21;female;english
652860;scienza;shienze;5;response1;43309,30000000450;33;female;none
908705;scienza;nisselrich;1;response2;109665,00000000000;41;male;english
264771;scienza;sienk;4;response3;18276,90000000600;19;female;english
486709;scienza;eazert;11;response1;31142,00000000000;20;female;english, spanish
414592;scienza;zienzen;1;response1;145518,50000000000;45;female;english
293400;scienza;braen;6;response2;86910,79999995230;21;female;english, french
